2 35 35 1 36 129793 1 1 0 4 3 0 4 1 9 4 0 1 1 57640 0 1 46 10 
10 50 42 1 34 278115 1 1 0 4 4 0 6 1 9 4 0 2 1 120837 0 1 43 1 
8 50 26 1 31 337050 1 1 0 4 3 0 1 1 9 2 0 1 3 181838 0 2 31 4 
4 50 49 1 28 200576 3 1 0 4 3 0 2 1 9 2 0 1 1 182211 0 1 64 11 
2 50 33 1 56 167781 1 1 0 2 3 0 4 1 10 4 0 1 1 113326 0 NaN 48 4 
8 40 34 1 35 166242 1 1 0 4 3 0 1 1 9 4 0 1 3 284629 0 1 44 2 
3 40 90 1 59 178517 1 1 2206 4 4 4787 1 1 9 4 0 3 5 51744 0 1 65 2 
13 48 35 1 33 108293 5 1 0 1 3 0 7 1 13 3 0 1 3 225544 0 4 19 3 
7 40 21 1 72 345066 1 1 0 2 4 0 4 1 10 14 0 4 1 388946 0 5 31 6 
8 40 25 11 51 87205 1 3 0 4 6 0 13 1 9 1 0 3 3 212304 0 1 54 4 
9 70 23 1 26 200468 1 2 0 6 5 0 2 1 12 12 0 3 3 183772 0 1 37 10 
5 60 57 1 23 251305 4 1 0 11 4 0 14 1 14 4 0 2 2 47534 0 1 67 4 
8 40 29 1 74 464552 1 2 0 4 6 0 2 1 9 7 0 2 3 168015 0 1 32 1 
3 40 38 1 37 202958 1 1 0 1 4 0 1 1 13 13 0 3 1 130007 2051 6 46 4 
3 35 35 1 44 238386 1 4 0 6 1 0 4 1 12 2 0 1 1 272476 0 1 31 1 
10 45 33 1 23 209057 1 NaN 0 4 3 0 4 1 9 4 0 1 2 79303 0 3 29 4 
NaN 32 63 1 30 25864 NaN 2 0 4 3 0 4 1 9 2 0 1 1 174817 0 1 26 1 
5 55 42 1 29 42900 1 1 0 2 4 0 2 1 10 10 0 5 3 182342 0 1 23 4 
2 90 37 1 38 181814 1 1 0 1 4 0 4 1 13 4 0 3 3 48093 0 1 52 9 
3 35 20 1 59 298635 1 1 0 2 2 0 1 1 10 4 0 3 3 436253 0 5 54 2 
5 50 40 6 21 21764 1 1 0 11 4 0 4 3 14 1 0 2 3 199191 0 2 29 2 
2 56 56 1 32 85440 1 1 0 13 4 0 10 1 6 11 0 2 2 184553 0 1 27 2 
9 35 32 1 30 104257 1 1 0 1 1 0 1 NaN 13 4 0 1 3 118551 0 3 67 11 
1 40 34 1 67 148995 1 1 0 6 6 0 2 1 12 4 0 3 1 104293 0 1 48 4 
3 9 18 1 45 159849 1 1 0 3 2 4508 4 1 7 6 0 3 1 145643 0 3 43 8 
4 40 51 1 62 71489 1 1 1977 2 3 0 2 1 10 3 0 1 1 96062 0 1 60 1 
8 40 27 1 33 73514 1 1 0 13 3 0 8 1 6 5 0 1 1 205188 0 1 34 2 
5 50 61 1 59 217652 1 4 0 4 3 0 2 1 9 2 0 1 1 136262 1876 4 52 4 
4 40 45 1 82 67808 1 1 0 2 4 0 4 1 10 4 0 3 1 242552 0 1 23 4 
6 32 34 1 31 103684 2 5 0 14 3 0 2 5 16 2 0 1 1 213887 0 1 38 4 
1 35 35 1 34 331902 1 2 0 4 1 0 4 1 9 2 0 1 1 212195 0 1 29 2 
2 40 35 1 28 353550 1 4 0 4 4 0 2 1 9 1 0 2 1 117567 0 1 30 3 
NaN 72 22 1 18 80174 NaN 1 0 2 2 0 11 1 10 2 0 3 1 24008 0 4 56 15 
6 40 44 1 44 77146 1 1 0 1 2 0 4 1 13 3 10520 3 3 203761 0 6 26 1 
2 50 55 1 59 202662 1 1 0 15 3 0 4 1 3 1 0 1 5 189528 0 5 30 2 
2 45 19 1 42 236012 1 NaN 0 2 4 0 4 21 10 4 0 3 1 225775 0 4 33 4 
4 40 36 1 30 165039 2 1 0 1 3 0 4 1 13 1 0 1 1 60269 0 1 48 2 
5 25 64 1 55 543042 2 1 0 14 3 0 4 1 16 2 0 1 2 150121 0 3 30 14 
11 40 44 1 42 55233 1 3 0 4 4 0 4 1 9 4 0 2 3 260046 0 1 30 4 
2 40 30 1 57 490332 1 1 0 4 3 0 2 1 9 4 0 1 5 329425 0 1 36 8 
4 20 20 1 22 326048 1 1 0 2 2 0 4 1 10 11 0 3 1 304710 0 1 56 4 
4 40 35 1 33 106943 1 5 0 1 6 0 2 1 13 2 0 3 2 340428 0 1 32 2 
2 40 23 1 22 149943 1 1 0 8 4 0 11 21 5 4 0 6 1 155919 0 1 27 10 
2 40 30 1 33 150264 2 1 0 6 2 0 7 1 12 4 0 3 1 65278 0 5 19 11 
5 45 24 1 38 190483 1 1 0 4 4 0 4 1 9 4 0 2 5 161708 0 1 32 1 
3 35 32 3 42 394484 2 1 0 2 4 99999 1 1 10 1 0 2 4 48014 0 1 51 4 
9 42 38 1 69 206815 1 1 0 1 3 0 4 1 13 4 0 1 2 186376 0 2 31 4 
2 40 29 1 35 176410 1 1 0 7 3 0 4 1 11 14 0 1 3 389713 0 NaN 30 4 
6 40 40 1 46 117542 4 3 0 5 3 0 13 1 15 2 7688 1 1 330174 0 1 46 2 
4 62 35 1 37 263568 3 5 0 4 3 0 4 1 9 4 0 1 3 184655 0 1 29 2 
5 40 35 1 27 30494 1 1 0 2 4 0 4 1 10 4 0 2 3 139647 0 1 43 3 
4 50 29 1 30 122194 1 1 0 1 4 0 2 1 13 2 0 3 1 293073 0 1 24 2 
5 20 44 1 28 174276 2 3 0 11 4 0 3 1 14 1 0 2 2 180096 0 1 30 2 
2 30 44 1 30 91506 2 1 0 4 3 0 2 1 9 4 0 1 3 90021 0 1 63 7 
5 44 54 1 90 219632 1 1 1887 11 3 0 2 1 14 4 0 1 1 215990 0 1 29 15 
7 35 18 1 65 179731 1 1 1602 2 2 0 2 1 10 2 0 3 3 166889 0 1 48 9 
8 43 46 1 17 39236 1 5 0 8 3 0 4 1 5 2 0 1 2 72896 0 6 38 2 
9 40 47 5 31 186556 1 2 0 5 4 0 4 1 15 4 0 2 1 196707 0 1 21 7 
1 60 34 21 27 217921 1 1 0 7 6 5178 2 1 11 4 0 2 4 147215 0 NaN 60 1 
5 50 30 1 36 413557 1 1 0 4 3 0 4 1 9 4 0 1 3 187618 0 1 25 1 
2 40 46 1 28 78631 1 1 0 2 3 0 11 1 10 3 0 1 3 149949 0 5 30 4 
6 40 25 1 18 147069 1 1 0 1 4 0 4 1 13 2 0 3 3 161478 0 1 47 2 
5 40 33 1 41 107801 1 1 1672 1 3 0 4 1 13 11 0 1 2 203488 0 1 40 2 
11 50 35 1 71 52536 1 2 0 2 3 0 4 1 10 7 0 1 3 357173 0 6 32 1 
4 40 37 1 29 218124 1 1 2258 2 4 0 4 1 10 2 0 2 1 334291 0 1 35 14 
11 50 54 1 26 363963 1 1 0 12 3 0 1 1 2 4 0 1 3 263925 0 2 42 2 
8 40 22 1 26 286750 1 NaN 0 8 4 0 3 1 5 11 0 3 3 127185 0 1 45 2 
NaN 40 58 1 17 79445 NaN 1 0 7 3 0 4 1 11 2 0 1 1 141409 0 1 35 8 
7 40 30 1 43 182288 1 1 0 4 3 0 2 1 9 1 0 1 5 197558 0 3 21 9 
7 40 26 1 41 329144 1 1 0 2 3 0 2 1 10 4 0 1 1 209384 0 1 26 7 
NaN 6 35 1 45 173704 NaN NaN 0 3 6 7298 2 1 7 11 0 2 1 29075 0 1 38 1 
4 20 19 1 21 73585 1 1 0 2 2 0 8 1 10 4 0 3 3 340094 0 1 51 4 
5 50 41 1 31 22245 1 3 0 11 3 0 4 1 14 5 0 1 7 101593 0 1 23 14 
2 40 40 1 32 173115 1 1 1887 4 3 0 1 1 9 2 0 1 3 206927 0 1 22 4 
NaN 40 19 1 17 27776 NaN 1 0 8 5 0 4 1 5 1 0 3 3 505168 2258 1 41 2 
4 50 28 1 20 237525 2 1 0 4 3 3464 4 1 9 8 0 1 3 190836 0 NaN 19 4 
9 40 51 1 51 192251 4 1 0 4 3 0 4 1 9 14 0 1 3 160703 0 1 59 4 
4 40 49 1 45 64102 1 1 0 7 5 0 4 NaN 11 11 0 3 3 133917 0 NaN 35 2 
6 50 44 1 21 381153 5 4 0 1 4 0 14 1 13 4 0 3 1 366180 0 1 63 2 
5 40 57 1 23 255476 1 1 0 11 6 0 2 1 14 4 0 2 1 426263 0 1 19 1 
NaN 38 28 21 63 100188 NaN 1 0 13 2 0 8 1 6 5 0 3 1 78388 0 1 47 11 
4 55 47 1 36 210013 1 1 0 4 3 0 8 1 9 6 0 1 1 186534 0 1 38 4 
7 40 19 1 44 130408 1 2 0 4 4 0 1 1 9 4 0 3 1 258470 0 1 26 3 
8 40 40 1 26 367533 1 1 0 4 2 0 6 1 9 2 0 2 1 434081 0 1 19 2 
1 38 44 1 55 145656 1 2 0 2 4 0 5 1 10 4 0 4 1 188331 0 6 32 4 
5 58 35 35 52 99131 1 1 0 2 3 0 1 1 10 4 0 1 3 226789 0 1 39 1 
2 50 28 1 51 278130 1 1 0 2 6 0 1 1 10 4 0 4 1 129814 0 1 33 11 
NaN 38 32 18 33 138514 NaN 1 0 4 4 0 7 1 9 4 0 3 1 13862 0 1 51 4 
6 40 47 1 45 170730 1 NaN 0 11 4 0 4 1 14 7 0 2 1 30840 0 2 38 11 
4 40 53 1 43 165108 1 1 0 6 1 0 2 8 12 2 0 1 2 157229 0 1 31 4 
5 40 38 1 55 255949 1 1 0 4 5 15024 13 1 9 1 0 1 1 33975 0 1 31 2 
3 40 19 1 45 192812 1 1 0 8 2 0 2 1 5 2 0 3 1 232261 0 1 62 2 
5 45 24 1 48 98954 1 1 0 1 1 0 2 1 13 1 7688 1 3 585203 0 1 45 4 
4 40 35 1 63 99697 1 2 0 1 4 0 6 1 13 2 0 3 1 280966 0 1 22 2 
4 55 30 1 53 163814 2 1 2444 1 4 0 2 1 13 1 0 2 3 143078 0 1 55 4 
9 35 65 1 61 44064 5 6 0 2 4 0 2 1 10 2 2964 2 1 32846 0 2 22 4 
6 50 30 1 45 150804 1 1 0 1 4 0 11 1 13 2 0 3 1 381645 0 1 39 1 
NaN 40 79 1 44 190040 NaN 4 0 11 3 0 2 18 14 2 20051 1 3 76641 0 5 37 4 
6 60 42 16 47 170721 3 2 2415 5 3 0 4 1 15 1 0 1 3 187702 0 2 61 4 
2 40 35 1 24 110677 1 1 0 13 3 0 4 1 6 2 0 1 2 112158 0 1 46 4 
1 40 32 1 38 223392 4 NaN 0 2 1 0 4 1 10 3 0 1 3 145983 0 1 32 1 
NaN 30 36 1 59 75012 NaN 4 0 2 4 0 2 1 10 4 0 3 3 98776 0 5 20 11 
NaN 40 40 1 49 408385 NaN 5 0 7 2 0 4 NaN 11 1 0 4 1 95049 0 1 17 4 
7 40 56 1 23 274424 1 1 0 4 3 0 4 1 9 1 0 1 2 178787 0 1 40 3 
7 40 28 1 41 193116 1 3 0 4 2 0 4 1 9 1 0 2 1 189346 0 1 35 2 
3 40 32 1 28 195398 1 1 0 4 4 0 4 NaN 9 2 0 3 2 178623 0 1 40 7 
2 40 24 1 70 182833 1 1 0 4 6 0 6 1 9 2 0 3 3 183772 0 1 40 2 
6 50 44 1 37 136137 1 2 0 5 3 0 2 1 15 1 0 1 3 119281 0 1 44 7 
4 40 43 1 37 62932 1 1 0 4 3 0 2 1 9 9 0 1 1 225193 0 2 21 3 
5 45 36 1 28 25955 1 1 0 11 3 0 2 1 14 4 0 1 3 199439 0 1 23 4 
NaN 40 71 1 52 177125 NaN 1 0 4 4 0 2 1 9 4 0 5 1 229424 0 2 18 1 
4 36 52 1 27 177028 1 1 0 4 4 0 2 1 9 2 0 3 2 172493 0 1 46 8 
6 60 34 1 17 287681 2 NaN 0 5 3 0 2 1 15 2 7688 1 2 179673 0 1 24 2 
4 28 19 1 34 249043 1 1 0 4 5 0 1 21 9 2 0 3 2 291181 0 1 44 6 
11 70 47 1 28 187513 1 5 0 3 3 0 2 1 7 1 0 1 1 185400 0 1 23 4 
5 40 45 5 19 29145 1 1 0 1 3 0 13 1 13 7 0 1 1 240554 0 2 43 1 
9 40 54 21 57 81896 1 1 0 4 1 0 4 1 9 5 0 1 1 138026 0 2 17 1 
3 40 22 1 19 323385 1 3 0 4 4 0 2 1 9 1 0 3 5 35663 0 1 52 2 
8 40 24 1 51 173716 1 5 0 7 2 0 1 1 11 1 0 3 6 266467 0 5 52 4 
6 50 46 1 30 56460 2 1 1902 14 3 0 4 1 16 4 0 1 3 353012 0 1 54 4 
6 60 57 1 30 66304 3 1 0 5 3 0 1 1 15 2 15024 1 1 127728 0 3 65 2 
3 40 55 1 41 282062 1 1 0 4 3 0 1 1 9 2 0 1 3 128045 0 1 37 9 
9 40 53 1 33 226629 1 1 0 4 6 0 2 1 9 4 0 2 1 239284 0 1 32 2 
NaN 15 18 1 45 259010 NaN 1 0 2 2 0 2 1 10 1 594 3 1 169882 0 2 36 2 
4 40 54 1 17 257876 1 1 0 2 3 0 2 1 10 9 0 1 4 200783 0 1 58 1 
4 30 24 1 37 176253 1 1 0 2 6 0 4 27 10 6 0 6 1 132327 0 1 32 1 
7 40 35 1 42 126569 1 1 0 4 3 0 1 1 9 2 0 1 2 205852 0 NaN 26 2 
9 45 28 1 27 53245 1 1 0 2 6 7298 4 9 10 4 0 3 5 252013 0 1 60 1 
9 40 49 1 43 116267 6 1 0 2 2 0 1 1 10 4 0 2 1 206577 0 1 46 3 
2 50 33 1 45 360743 1 2 0 4 4 0 1 1 9 3 0 3 3 93930 0 5 30 1 
9 35 28 1 42 92430 1 NaN 0 6 2 0 2 1 12 4 0 3 2 183523 0 1 45 4 
6 40 43 1 36 158948 1 1 1902 1 3 0 4 1 13 1 0 1 1 110970 0 1 43 4 
4 20 23 1 24 122246 1 NaN 0 13 2 0 2 1 6 4 0 3 1 208238 0 5 25 13 
9 40 41 1 82 100375 1 2 0 2 4 0 1 1 10 1 0 2 1 282964 0 1 39 4 
NaN 40 20 1 57 246439 NaN NaN 0 2 2 0 9 1 10 2 0 3 5 203353 0 1 36 4 
11 40 61 1 19 127605 1 6 0 9 3 0 4 1 4 13 0 1 4 146788 0 1 40 2 
3 40 51 1 47 160261 1 5 0 7 4 0 2 1 11 3 0 2 2 239155 0 1 25 4 
9 38 28 1 37 251854 1 2 0 4 5 0 1 1 9 4 0 3 3 328923 0 NaN 35 6 
5 60 44 1 38 33658 2 1 0 4 6 0 1 1 9 1 0 2 1 47818 0 1 33 13 
11 40 40 1 68 167816 1 6 0 4 6 0 1 1 9 4 0 4 1 182140 0 1 30 3 
5 55 51 1 18 116878 1 1 0 1 3 0 1 1 13 4 0 1 1 249449 0 5 57 7 
10 40 20 1 41 227597 2 1 0 2 2 0 4 1 10 4 0 3 3 115085 0 2 53 4 
9 40 58 1 41 112576 1 1 0 2 4 0 4 1 10 13 0 2 1 32954 1887 1 48 4 
6 48 63 1 42 237229 5 1 0 1 4 0 4 1 13 2 4650 5 3 197189 0 NaN 20 7 
4 45 53 1 39 151773 3 1 0 1 3 0 2 1 13 2 0 1 3 298215 0 1 26 2 
8 40 33 1 20 89718 1 1 0 12 6 0 13 21 2 4 0 2 3 213307 0 1 41 2 
6 38 43 1 54 188403 1 1 0 2 6 0 4 1 10 6 0 2 1 108945 0 1 25 1 
6 40 38 1 56 397877 1 1 0 5 1 0 4 1 15 2 0 1 2 75826 0 3 66 1 
6 36 26 1 17 108914 1 5 0 6 4 0 2 1 12 11 0 3 2 124111 0 1 34 2 
5 50 40 1 69 301867 3 2 0 4 3 0 11 1 9 2 0 1 2 37869 0 5 23 1 
5 56 44 20 27 29874 1 5 0 11 4 0 4 1 14 4 14084 3 2 110396 0 1 19 4 
2 40 45 1 36 179336 1 1 0 4 3 0 12 1 9 2 0 1 3 155659 0 1 32 14 
3 40 51 37 38 268598 4 1 0 4 4 0 4 1 9 2 0 3 1 321494 2415 1 23 4 
2 40 43 1 26 96245 1 1 0 2 4 0 4 1 10 2 0 3 2 27661 0 1 54 13 
4 50 42 1 31 110998 1 1 0 3 6 99999 6 21 7 2 1506 2 1 384508 0 3 39 2 
6 50 56 1 35 367209 1 1 0 1 3 0 4 1 13 2 0 1 3 247337 0 5 25 4 
9 40 45 1 62 416103 1 1 0 4 4 0 11 1 9 4 3325 3 5 330535 0 1 48 4 
NaN 40 69 1 27 64875 NaN 1 0 1 3 0 1 1 13 4 0 1 4 167826 0 2 59 6 
3 40 45 1 53 27494 1 5 0 4 1 0 4 1 9 15 0 1 3 205816 0 1 28 4 
12 40 28 21 27 150817 1 1 0 2 4 0 4 1 10 11 0 3 1 45613 0 2 33 4 
2 40 65 1 47 132705 4 1 0 13 6 0 1 1 6 2 0 2 3 325089 0 1 37 2 
9 40 33 1 33 188774 1 1 0 4 4 0 4 1 9 4 0 3 1 209101 0 1 48 9 
2 40 59 10 40 231688 1 1 0 4 3 0 4 1 9 4 0 1 4 109638 0 1 48 1 
9 10 23 1 56 310483 1 2 0 2 2 0 11 1 10 11 0 3 1 304143 0 5 55 13 
3 40 38 1 52 135692 1 1 0 13 4 0 2 1 6 2 0 3 5 180477 0 1 73 3 
10 65 32 1 39 185283 1 1 0 4 3 0 4 1 9 13 0 1 1 123430 0 1 40 4 
9 50 36 1 52 342458 1 4 0 11 4 0 2 1 14 4 13550 3 3 175360 0 1 33 3 
9 40 35 1 40 150566 1 5 0 7 2 0 4 1 11 7 14344 3 3 127306 0 3 36 1 
5 40 54 1 45 102869 5 2 0 1 3 0 4 1 13 4 0 1 1 168553 0 1 31 8 
2 40 58 1 36 198452 2 2 0 13 3 0 12 1 6 11 0 1 3 87510 0 NaN 42 11 
5 40 48 1 61 172753 1 1 0 4 4 0 11 1 9 1 0 2 3 177775 0 1 61 14 
7 33 58 1 23 202558 1 1 0 9 4 0 6 1 4 5 0 3 1 192806 0 1 40 8 
2 40 34 1 61 358886 2 1 0 6 4 0 2 1 12 10 0 3 2 177639 0 1 51 2 
6 24 40 1 41 374474 1 1 0 1 1 0 2 1 13 1 0 1 1 171888 0 6 44 4 
10 40 34 1 40 162205 2 1 0 4 3 0 3 21 9 8 0 1 1 264351 2339 NaN 51 1 
NaN 40 45 1 28 227796 NaN 1 0 2 1 0 2 1 10 2 0 1 1 51164 0 5 46 4 
5 40 46 1 35 163870 2 1 0 4 3 0 4 1 9 3 0 1 1 138626 0 NaN 33 1 
9 40 41 1 42 201531 1 1 0 4 2 0 4 1 9 4 0 1 3 191814 0 1 76 2 
10 35 58 1 23 184615 2 1 0 2 3 0 2 1 10 2 0 1 5 54566 0 4 28 2 
11 55 43 1 55 95336 1 1 0 4 3 0 4 1 9 2 0 1 1 395997 1977 1 28 4 
9 40 67 1 32 64544 5 1 0 11 4 0 11 1 14 1 2009 2 3 342175 0 1 34 1 
5 40 50 1 48 176123 5 5 0 1 4 0 7 1 13 11 0 2 3 425804 0 1 29 4 
1 60 46 1 21 157894 1 1 0 1 3 0 5 1 13 1 0 1 1 78529 0 1 20 8 
8 40 50 1 37 29762 1 1 0 4 1 0 4 37 9 11 3137 1 1 266945 0 1 23 11 
6 7 23 1 68 224559 6 1 0 1 4 0 1 1 13 1 0 3 1 435835 0 4 35 4 
2 40 54 1 51 63910 1 1 0 4 3 0 2 1 9 7 0 1 3 230919 0 1 44 2 
2 30 37 1 34 344014 2 1 0 13 3 0 1 1 6 1 0 1 1 216473 0 1 43 2 
11 40 35 1 29 180446 1 1 0 2 4 0 3 1 10 4 0 4 2 240467 0 1 46 1 
5 50 52 37 58 77132 1 1 0 1 3 0 4 1 13 4 0 1 3 68982 0 NaN 30 7 
6 40 34 1 48 216481 1 1 0 11 6 0 2 1 14 4 0 2 1 105493 0 1 28 4 
2 54 62 1 33 137126 1 1 0 4 4 0 4 1 9 2 0 6 3 199021 2231 3 22 1 
3 40 30 1 34 198068 1 2 0 13 4 0 2 1 6 9 0 4 3 139838 0 1 56 2 
5 55 54 18 46 156877 1 NaN 0 1 3 0 4 1 13 4 0 1 1 192226 0 1 53 4 
NaN 24 71 1 59 231826 NaN 1 2149 9 3 14344 4 1 4 5 0 1 2 78786 0 1 41 2 
2 40 38 1 34 143912 1 2 0 9 3 0 12 1 4 6 0 1 1 34378 0 1 26 4 
8 40 25 1 38 35917 1 1 0 4 4 0 1 1 9 2 0 3 6 257310 0 1 32 3 
9 40 23 1 24 383745 1 NaN 0 4 6 0 10 1 9 2 0 3 2 294701 0 1 70 5 
6 40 30 1 32 113749 1 2 0 7 4 0 4 1 11 1 0 3 1 145714 0 6 34 4 
9 40 40 1 28 35236 1 2 0 6 6 0 4 1 12 4 0 2 1 92649 0 2 27 2 
NaN 40 28 1 59 446512 NaN 1 0 4 4 0 13 1 9 2 0 3 2 49028 0 1 59 7 
4 50 46 1 41 143604 1 5 0 2 3 0 15 1 10 4 0 1 1 187715 0 1 29 4 
5 40 39 1 36 138938 1 1 0 4 5 0 2 1 9 2 0 2 3 233428 0 1 36 4 
5 40 45 1 22 22966 1 1 0 1 3 0 2 1 13 1 0 1 3 242391 2352 1 59 7 
9 50 25 1 55 118693 1 NaN 0 4 1 0 4 1 9 4 0 1 2 158662 0 1 41 1 
1 42 36 1 35 191479 1 1 0 1 4 0 15 1 13 2 0 3 3 37238 0 1 37 4 
13 30 37 1 36 190763 6 1 0 2 4 0 2 1 10 11 0 3 3 157641 0 6 36 4 
9 40 51 1 31 217460 6 1 0 2 4 0 1 1 10 7 0 2 3 341548 0 2 47 4 
6 40 29 1 47 154882 1 1 0 2 4 0 13 1 10 2 0 3 2 114158 0 1 53 9 
2 40 46 1 59 253801 1 1 0 4 3 20051 3 1 9 4 7298 1 3 118714 0 1 38 2 
2 30 60 1 35 191841 2 NaN 0 4 3 0 2 1 9 4 0 1 2 197060 0 1 38 1 
NaN 30 19 1 48 177675 NaN 1 1602 2 2 0 2 1 10 11 0 3 3 155863 0 1 46 1 
5 40 36 1 22 211968 1 2 0 14 3 0 4 1 16 1 0 1 7 181099 1564 1 36 2 
4 32 67 1 42 184871 1 1 0 4 4 0 11 1 9 5 0 5 1 134906 0 1 52 8 
9 99 60 1 24 84306 2 1 0 4 6 0 4 1 9 1 0 2 3 157588 0 2 33 4 
5 40 26 1 57 200426 1 1 0 2 3 3103 4 1 10 4 7688 1 1 180246 0 2 20 2 
9 40 20 1 59 190759 1 3 0 4 4 0 6 1 9 4 0 3 2 131852 0 1 31 4 
4 18 24 1 54 225927 1 5 0 2 6 0 2 1 10 4 0 3 1 311826 0 NaN 50 8 
2 65 47 1 17 71475 2 1 1672 6 3 0 1 1 12 4 0 1 1 107231 0 1 26 1 
1 60 25 1 21 74977 1 1 0 1 4 0 2 1 13 11 0 3 3 189656 0 5 60 1 
NaN 6 27 1 29 48029 NaN NaN 0 1 4 0 4 21 13 4 0 1 1 291547 0 1 23 11 
6 30 23 1 43 390316 1 1 0 1 4 0 1 1 13 4 0 3 1 223811 0 1 31 8 
10 40 24 16 45 212856 1 3 0 4 2 0 4 1 9 2 0 3 1 245361 0 1 32 7 
4 45 33 35 47 105493 1 1 0 1 1 0 4 1 13 3 0 1 4 35378 0 1 48 1 
5 40 27 1 40 207103 1 1 0 2 4 0 10 1 10 2 0 3 1 55950 0 NaN 20 8 
9 40 58 1 24 444134 1 1 0 4 6 7688 4 1 9 4 99999 2 3 186905 0 1 37 1 
9 40 44 1 51 226608 1 1 0 4 6 0 2 1 9 1 0 2 3 103218 0 1 27 11 
11 40 40 1 42 94401 1 6 0 2 3 0 1 1 10 13 0 1 3 206049 0 NaN 30 2 
8 40 46 1 29 137300 1 1 0 4 3 0 1 1 9 1 0 1 2 84790 0 2 34 6 
10 45 81 1 68 234460 2 1 0 13 3 0 1 1 6 4 0 1 3 108604 0 NaN 35 1 
2 40 50 1 23 209103 6 1 0 1 3 1151 13 1 13 5 0 1 1 137815 0 1 83 2 
11 40 46 1 61 473133 1 6 0 9 3 0 4 1 4 2 0 1 3 163229 0 5 19 2 
8 40 56 1 45 359696 1 2 0 4 3 0 4 1 9 4 0 1 1 182273 0 1 28 6 
2 40 39 1 41 139647 2 1 0 4 3 0 3 1 9 10 0 1 3 33001 0 1 59 1 
5 65 47 1 74 193075 1 2 0 4 3 0 9 1 9 4 0 1 3 149218 0 1 29 4 
NaN 5 67 1 55 151474 NaN 1 0 14 3 0 1 1 16 11 20051 1 1 129188 0 1 48 1 
2 45 22 1 27 239415 1 2 0 3 2 0 1 1 7 7 0 3 3 216181 0 4 52 7 
9 45 58 1 48 163110 1 1 1980 11 4 99999 2 1 14 1 0 2 3 126104 1848 3 20 1 
13 40 30 NaN 25 139473 5 NaN 0 4 4 0 3 1 9 2 0 3 1 289442 0 NaN 36 2 
3 40 41 1 27 137814 5 1 0 9 6 0 1 1 4 13 0 3 3 111891 0 5 38 1 
2 40 56 1 59 216225 1 1 0 4 3 0 4 1 9 7 0 1 2 159770 0 1 56 2 
9 50 33 1 46 247319 1 5 0 1 4 0 6 1 13 15 0 3 2 408813 0 2 32 6 
NaN 1 76 1 30 192162 NaN 1 0 13 3 0 15 1 6 2 0 1 1 211574 0 1 34 2 
7 40 37 1 28 107218 1 5 0 1 3 0 2 1 13 4 0 1 3 113750 0 1 31 1 
6 60 49 1 64 105010 1 1 0 7 1 0 4 1 11 1 15024 1 1 309033 0 1 27 1 
1 40 57 1 19 146243 1 1 1977 14 3 0 4 6 16 4 0 1 1 140426 0 1 44 4 
5 48 55 1 72 176073 3 1 0 7 3 0 2 1 11 2 0 1 3 275236 0 1 28 2 
5 40 45 1 40 157028 4 1 0 2 3 0 4 1 10 4 7688 1 3 88564 0 2 25 4 
5 44 54 1 40 233994 1 1 0 2 3 0 11 1 10 7 0 1 1 343242 0 1 24 4 
NaN 18 17 1 60 143078 NaN 2 0 3 2 0 1 1 7 3 0 3 3 104025 0 1 62 7 
8 65 37 1 36 289886 1 1 2129 13 3 0 4 1 6 2 0 1 3 356231 0 1 52 1 
6 40 35 1 37 99199 1 1 0 2 3 0 4 1 10 5 0 1 1 140474 0 5 34 2 
8 40 36 1 53 226885 1 1 0 4 3 0 11 26 9 2 0 1 3 269042 0 1 30 1 
9 40 18 1 32 466498 6 NaN 0 4 2 0 4 1 9 2 0 3 2 342852 0 2 20 4 
6 40 54 1 50 109446 5 5 0 1 3 4101 2 1 13 1 7688 1 1 168212 0 5 41 5 
7 40 24 1 36 115488 1 4 0 4 4 0 4 1 9 4 0 3 1 220426 0 NaN 58 4 
13 40 61 1 29 207611 1 6 0 4 3 0 4 1 9 10 4386 1 1 258775 0 1 18 2 
9 40 47 1 63 279802 1 1 0 4 1 0 4 1 9 1 0 1 1 331650 0 1 30 8 
8 50 48 1 28 32732 1 2 0 6 3 0 2 1 12 7 0 1 3 148549 0 1 41 7 
9 40 23 1 21 274111 1 1 0 2 2 0 4 1 10 4 0 3 5 204141 0 1 29 4 
9 40 30 1 35 99270 1 1 0 1 1 0 2 21 13 13 0 1 3 207172 0 1 26 14 
11 55 45 21 41 117849 1 5 0 2 3 0 10 1 10 1 0 1 1 179428 0 5 64 3 
3 38 26 1 23 76571 1 8 0 8 2 0 11 37 5 4 0 3 1 189238 0 NaN 47 7 
5 55 27 1 27 394860 1 1 0 1 4 0 7 1 13 6 0 3 3 129009 1485 NaN 35 9 
9 30 27 1 45 37869 1 1 0 2 2 0 3 1 10 3 0 3 1 178564 0 2 74 2 
6 60 28 1 45 95725 2 5 0 1 4 0 4 1 13 2 0 3 5 70100 0 1 53 4 
8 40 44 1 47 143368 1 1 0 4 3 0 2 1 9 1 0 1 3 197462 0 1 55 13 
4 40 66 1 34 133526 1 1 0 1 3 0 4 1 13 1 20051 1 1 169804 0 1 51 1 
4 60 49 1 28 179668 2 1 0 1 3 0 15 1 13 11 0 1 1 225456 0 1 65 4 
6 45 47 1 28 110684 6 1 0 14 3 0 2 1 16 7 0 1 1 80282 1485 1 18 4 
